Name,x,v,e,[ALPHA_a],[LUMINANCE_l],[MATERIAL]
Black,0,#05131D,#595959,255,0,
Blue,1,#0055BF,#333333,255,0,
Green,2,#257A3E,#333333,255,0,
Dark_Turquoise,3,#00838F,#333333,255,0,
Red,4,#C91A09,#333333,255,0,
Dark_Pink,5,#C870A0,#333333,255,0,
Brown,6,#583927,#1E1E1E,255,0,
Light_Gray,7,#9BA19D,#333333,255,0,
Dark_Gray,8,#6D6E5C,#333333,255,0,
Light_Blue,9,#B4D2E3,#333333,255,0,
Bright_Green,10,#4B9F4A,#333333,255,0,
Light_Turquoise,11,#55A5AF,#333333,255,0,
Salmon,12,#F2705E,#333333,255,0,
Pink,13,#FC97AC,#333333,255,0,
Yellow,14,#F2CD37,#333333,255,0,
White,15,#FFFFFF,#333333,255,0
Light_Green,17,#C2DAB8,#333333,255,0
Light_Yellow,18,#FBE696,#333333,255,0
Tan,19,#E4CD9E,#333333,255,0
Light_Violet,20,#C9CAE2,#333333,255,0
Purple,22,#81007B,#333333,255,0
Dark_Blue_Violet,23,#2032B0,#1E1E1E,255,0
Orange,25,#FE8A18,#333333,255,0
Magenta,26,#923978,#333333,255,0
Lime,27,#BBE90B,#333333,255,0
Dark_Tan,28,#958A73,#333333,255,0
Bright_Pink,29,#E4ADC8,#333333,255,0
Medium_Lavender,30,#AC78BA,#333333,255,0
Lavender,31,#E1D5ED,#333333,255,0
Very_Light_Orange,68,#F3CF9B,#333333,255,0
Light_Purple,69,#CD6298,#333333,255,0
Reddish_Brown,70,#582A12,#595959,255,0
Light_Bluish_Gray,71,#A0A5A9,#333333,255,0
Dark_Bluish_Gray,72,#6C6E68,#333333,255,0
Medium_Blue,73,#5C9DD1,#333333,255,0
Medium_Green,74,#73DCA1,#333333,255,0
Light_Pink,77,#FECCCF,#333333,255,0
Light_Flesh,78,#F6D7B3,#333333,255,0
Medium_Dark_Flesh,84,#CC702A,#333333,255,0
Dark_Purple,85,#3F3691,#1E1E1E,255,0
Dark_Flesh,86,#7C503A,#333333,255,0
Blue_Violet,89,#4C61DB,#333333,255,0
Flesh,92,#D09168,#333333,255,0
Light_Salmon,100,#FEBABD,#333333,255,0
Violet,110,#4354A3,#333333,255,0
Medium_Violet,112,#6874CA,#333333,255,0
Medium_Lime,115,#C7D23C,#333333,255,0
Aqua,118,#B3D7D1,#333333,255,0
Light_Lime,120,#D9E4A7,#333333,255,0
Light_Orange,125,#F9BA61,#333333,255,0
Very_Light_Bluish_Gray,151,#E6E3E0,#333333,255,0
Bright_Light_Orange,191,#F8BB3D,#333333,255,0
Bright_Light_Blue,212,#86C1E1,#333333,255,0
Rust,216,#B31004,#333333,255,0
Bright_Light_Yellow,226,#FFF03A,#333333,255,0
Sky_Blue,232,#56BED6,#333333,255,0
Dark_Blue,272,#0D325B,#1E1E1E,255,0
Dark_Green,288,#184632,#595959,255,0
Dark_Brown,308,#352100,#595959,255,0
Maersk_Blue,313,#54A9C8,#333333,255,0
Dark_Red,320,#720E0F,#333333,255,0
Dark_Azure,321,#1498D7,#333333,255,0
Medium_Azure,322,#3EC2DD,#333333,255,0
Light_Aqua,323,#BDDCD8,#333333,255,0
Yellowish_Green,326,#DFEEA5,#333333,255,0
Olive_Green,330,#9B9A5A,#333333,255,0
